"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"ENSMUSG00000046314.17" 2.18175384256292 5.27019954664307 16.9189590352183 4.6823976210791e-12 2.78804690838872e-10 17.9132979883503
"ENSMUSG00000054404.14" 2.43169177992373 8.99593170872207 16.8610548472065 4.94746786870916e-12 2.92907420682983e-10 17.5061889120816
"ENSMUSG00000037894.14" 1.24859425392936 7.35006515468858 16.8541448705029 4.98014209927114e-12 2.92907420682983e-10 17.6420357406928
"ENSMUSG00000040865.17" -0.976899050883964 7.74804224594224 -16.8511952359897 4.99415892042596e-12 2.92907420682983e-10 17.5969732963711
"ENSMUSG00000017754.14" -2.57642202447306 6.6720149968042 -16.8242988416295 5.12390995191874e-12 2.99022207641825e-10 17.7452143597773
"ENSMUSG00000026305.16" -0.922229343418744 8.89314368716843 -16.8114055664296 5.18736580058825e-12 3.01226736836139e-10 17.4629258588067
"ENSMUSG00000020101.15" 0.807050744895378 9.73532594273002 16.7989621410472 5.24939472946628e-12 3.01880777821014e-10 17.3665004022757
"ENSMUSG00000029413.15" 1.21842969499794 8.03331354233764 16.798821456553 5.25010048384372e-12 3.01880777821014e-10 17.5352543011882
"ENSMUSG00000016194.15" -2.70849673291873 4.24969788137094 -16.7038092240126 5.75040163235268e-12 3.29035176329253e-10 17.6865344598562
"ENSMUSG00000006273.15" 0.919357764554137 8.13588767273425 16.6850290606978 5.85511650295799e-12 3.3340056592086e-10 17.3989931455434
"ENSMUSG00000121499.2" 3.63383951475954 3.94193112607332 16.6472285430891 6.07203649891028e-12 3.44082068271582e-10 17.5729344927834
"ENSMUSG00000028771.14" -1.07832142301383 7.71023588580616 -16.6313547029756 6.16564366894834e-12 3.4770673190752e-10 17.3894964675915
"ENSMUSG00000015501.11" -2.086993622957 5.52021063758978 -16.6159140839621 6.25815861602971e-12 3.51235409406835e-10 17.6638920864857
"ENSMUSG00000039153.18" -1.68516115231857 6.75983827868147 -16.5980617257632 6.36695345563809e-12 3.54247360033543e-10 17.461499600244
"ENSMUSG00000006800.15" 1.44003032227887 7.38187111774216 16.5972049912122 6.37222446437148e-12 3.54247360033543e-10 17.3645805075672
"ENSMUSG00000026880.12" 1.07127074951251 7.87145680256961 16.5457703311554 6.69726749228839e-12 3.70561073983693e-10 17.2790722443484
"ENSMUSG00000028064.18" 1.14157844594979 7.76025110869051 16.5172847404817 6.88477180525644e-12 3.79147292373981e-10 17.2629719776244
"ENSMUSG00000033697.17" -1.03711909098011 7.31982105292004 -16.507039381086 6.95355916972005e-12 3.81146023648674e-10 17.2901406783543
"ENSMUSG00000035891.17" 1.07223839336244 6.77037782126053 16.4879819044357 7.08344796884697e-12 3.86459742672442e-10 17.3388880376057
"ENSMUSG00000014956.16" -1.02883239491624 8.22569672970939 -16.4734701274663 7.18407138310893e-12 3.90134987610499e-10 17.187198002472
"ENSMUSG00000027347.20" -2.43045380332771 5.65180145138543 -16.4518615777429 7.33670844666551e-12 3.96587972716066e-10 17.4790911829495
"ENSMUSG00000027447.7" -0.715492260058689 9.98395401204327 -16.4113525101264 7.63215151051541e-12 4.10665767056632e-10 16.9503068715018
"ENSMUSG00000055435.7" 2.35659132361975 4.99861746068654 16.3582248746573 8.03878936646544e-12 4.30570772916162e-10 17.4235658367917
"ENSMUSG00000035283.6" -5.3522323813303 2.59545749681309 -16.3374380968279 8.20405944251009e-12 4.37425533002924e-10 15.7127809221678
"ENSMUSG00000017830.16" 1.17031165012532 6.51464097920417 16.3317349168886 8.2500281004944e-12 4.37436336137567e-10 17.2185390906791
"ENSMUSG00000024206.16" 1.77106237662616 5.57092939971273 16.3281766207203 8.27884625938106e-12 4.37436336137567e-10 17.3029027415452
"ENSMUSG00000040964.17" -0.985211518592295 8.48387626747314 -16.3138089902022 8.39629279988088e-12 4.4021649811275e-10 16.9946221742876
"ENSMUSG00000059479.8" 2.33735516930065 4.18713365568573 16.3125677505732 8.4065213620849e-12 4.4021649811275e-10 17.3428997597027
"ENSMUSG00000026177.12" -1.21929954995402 8.64545743801692 -16.2912823052373 8.58398784702193e-12 4.47511899758077e-10 16.959306832539
"ENSMUSG00000045636.17" 1.49139458015835 7.62101823247004 16.2625043650545 8.83023401139699e-12 4.58312588290649e-10 17.0329496277608
"ENSMUSG00000019066.14" 1.55072851757843 6.12382673383655 16.251147289817 8.92945572202178e-12 4.59797341380913e-10 17.1975164722405
"ENSMUSG00000141856.1" -1.14818663817614 6.97154614979621 -16.2502622338496 8.93723732607402e-12 4.59797341380913e-10 17.0743604131818
"ENSMUSG00000066687.6" -2.19942421188575 4.95545865499547 -16.2153549869404 9.24992884602075e-12 4.73806398968661e-10 17.2611608262367
"ENSMUSG00000009633.4" -3.32748686631105 2.95122129877399 -16.2061348388013 9.33443412591187e-12 4.76056140421505e-10 16.8774462533564
"ENSMUSG00000020399.15" -1.95155079757485 6.88248993389336 -16.1989351342728 9.40098785092633e-12 4.77374837624961e-10 17.0308467919821
"ENSMUSG00000066684.11" -1.53552064145337 6.56732813826395 -16.1843188219176 9.53764548153006e-12 4.82226644389429e-10 17.1191742675695
"ENSMUSG00000071637.6" 1.27783764208779 5.65325628493915 16.17474891842 9.62825539597166e-12 4.84718608561148e-10 17.1583296552872
"ENSMUSG00000006611.16" -2.12362607288868 7.85652749203829 -16.1278652233625 1.00854763739573e-11 5.05566828489397e-10 16.8831338449481
"ENSMUSG00000038507.7" 1.1357465134858 6.7517815604256 16.1052949609037 1.03137055467252e-11 5.14807515162073e-10 16.9745215911952
"ENSMUSG00000023008.19" -2.71015109546692 4.92575820075651 -16.0947627483174 1.04220658560764e-11 5.18012002083799e-10 17.164961384115
"ENSMUSG00000020400.18" -0.990369665257328 7.28998644396211 -16.0501519064019 1.08945419007865e-11 5.39210871292093e-10 16.8629696187758
"ENSMUSG00000073409.13" -3.3463234272831 3.8322939837359 -16.0388016572573 1.10183248070351e-11 5.42341789392103e-10 17.0383174453067
"ENSMUSG00000029082.18" 2.18362283635736 4.706278588853 16.0358941300186 1.10502717531724e-11 5.42341789392103e-10 17.1019273729163
"ENSMUSG00000030560.18" 1.29395662056631 9.09079915337899 16.0044988637562 1.14015258750897e-11 5.57249577145011e-10 16.6355056750056
"ENSMUSG00000024679.11" 1.84224738666135 6.03454238370914 15.9949917064648 1.15102025816384e-11 5.60226872541984e-10 16.9933475391413
"ENSMUSG00000057193.9" -0.737310271263075 9.4996173788545 -15.9620774350852 1.18949685247164e-11 5.74110225171053e-10 16.5343664027943
"ENSMUSG00000135067.1" -4.22869106297681 2.6854535539108 -15.9611854266862 1.19055830608502e-11 5.74110225171053e-10 16.0427186660123
"ENSMUSG00000064147.8" 2.40385659550201 4.87995786758065 15.958108351022 1.19422757836093e-11 5.74110225171053e-10 17.0157873412587
"ENSMUSG00000051495.9" 1.28075664857708 7.17062504323506 15.9415966441211 1.21412191588985e-11 5.81291839730122e-10 16.7827209161035
"ENSMUSG00000052713.10" -1.39058265183944 6.35848811793502 -15.9359516197637 1.22100336528575e-11 5.82210141252106e-10 16.8456948060201
"ENSMUSG00000040940.19" -0.771697541382666 9.86035051601077 -15.9226913389683 1.23733043712688e-11 5.87606721761065e-10 16.4443954555139
"ENSMUSG00000041797.8" 1.10812993155173 7.29702462394777 15.8639312640277 1.31250240392793e-11 6.20792467664298e-10 16.6128945799907
"ENSMUSG00000002058.14" -1.33314903836259 6.37027356255667 -15.8507618449325 1.33000208145421e-11 6.24586303404968e-10 16.7551066725708
"ENSMUSG00000000184.13" -3.41227679069718 3.86963432933317 -15.8498873123987 1.33117285465679e-11 6.24586303404968e-10 16.8976166890233
"ENSMUSG00000001175.17" -0.866980993441183 9.68730461701883 -15.8359415763931 1.3499902615926e-11 6.29685537628474e-10 16.3891647732688
"ENSMUSG00000034765.7" -2.36200822394572 6.89661818095462 -15.8309324534223 1.35681756478567e-11 6.29685537628474e-10 16.7334613563754
"ENSMUSG00000068036.17" -1.2999110862062 6.76698455989195 -15.829961413732 1.35814527723789e-11 6.29685537628474e-10 16.6878143157467
"ENSMUSG00000028692.15" 0.830067146311887 7.93887164570568 15.8061291520078 1.39116480954076e-11 6.42455244720989e-10 16.5174110138162
"ENSMUSG00000043004.14" 1.9331175578193 6.07737317704563 15.8009109238591 1.39850705713984e-11 6.43313246284326e-10 16.7464067435875
"ENSMUSG00000032231.15" 0.922620755929145 9.15795059036876 15.742067047255 1.48419146760163e-11 6.7661431556825e-10 16.3262139978161
"ENSMUSG00000025375.16" 2.93397530343863 3.48173895985203 15.7398671037528 1.4875003676805e-11 6.7661431556825e-10 16.5995330522856
"ENSMUSG00000023015.15" 2.12744298953904 5.34633760045166 15.7393990258434 1.48820539997109e-11 6.7661431556825e-10 16.7363795549205
"ENSMUSG00000020175.16" 2.17735703911126 4.1932422304203 15.6963690768116 1.55454879116703e-11 7.04048545188773e-10 16.7558355137944
"ENSMUSG00000026879.15" 1.03120413230368 7.38454615686907 15.6915130611063 1.5622293938033e-11 7.04805799588949e-10 16.4631375644233
"ENSMUSG00000071369.12" -0.835511078035079 7.70933952071917 -15.6755601683173 1.58774465866042e-11 7.13572599466922e-10 16.3898138314993
"ENSMUSG00000029925.14" 2.41710635901084 4.31303339644459 15.6559306413517 1.61974515216661e-11 7.25175978431845e-10 16.7030051734145
"ENSMUSG00000034613.13" -0.79515235020635 8.03969041163078 -15.6281929689222 1.66612878635694e-11 7.43106108896081e-10 16.324043324479
"ENSMUSG00000024982.11" -1.25249162217409 6.15976862228339 -15.617566643275 1.68426786836851e-11 7.47335392669265e-10 16.5519547418825
"ENSMUSG00000047409.14" 3.23416867433756 3.32060669065964 15.6151897740029 1.68835361515222e-11 7.47335392669265e-10 16.3688141883742
"ENSMUSG00000024143.16" -1.01379558771796 7.22088266305256 -15.6050216027732 1.70595073306523e-11 7.52285793190043e-10 16.3876704358043
"ENSMUSG00000059895.14" -1.47576125086894 6.2142406826615 -15.5973606329502 1.71933664371635e-11 7.55349019879879e-10 16.5450899897253
"ENSMUSG00000029650.11" -1.23365493910391 6.44234081441648 -15.5735263426888 1.76169535938013e-11 7.71070394236155e-10 16.4338197779115
"ENSMUSG00000041959.15" 1.92343907896317 6.40519280674185 15.5597337055161 1.78670958355895e-11 7.79111651120686e-10 16.36729678523
"ENSMUSG00000030123.16" 2.1964522701101 7.54715231112332 15.5519639239076 1.80096556259167e-11 7.82419483303713e-10 16.2899151334553
"ENSMUSG00000051339.11" -5.08019429479915 3.24970250327201 -15.5442801158489 1.81518187203234e-11 7.85685732802188e-10 15.8510329147787
"ENSMUSG00000020717.20" -2.94166372727914 5.33857129625321 -15.5279937468756 1.8457072222675e-11 7.9596123960286e-10 16.5858592120617
"ENSMUSG00000031207.17" -0.61895152361654 11.4140759315292 -15.5005291224234 1.89841698723616e-11 8.15523790039218e-10 15.8630675943586
"ENSMUSG00000075254.13" -2.53136715060912 7.18498631468025 -15.4971686505974 1.90497458201829e-11 8.15523790039218e-10 16.2978063116591
"ENSMUSG00000022528.9" -2.55532988713423 4.07935648912836 -15.4714328212729 1.95599452595643e-11 8.33106554150109e-10 16.5231398069161
"ENSMUSG00000040033.18" 1.022500973737 7.60561100741797 15.4693179757986 1.96025071564731e-11 8.33106554150109e-10 16.1976671076499
"ENSMUSG00000030930.15" -2.93649163931298 4.46437217985915 -15.4351078973136 2.03047382507229e-11 8.59836027729166e-10 16.4921331778074
"ENSMUSG00000024548.12" -4.78926349503563 3.63017891608601 -15.4145385552991 2.07397001649185e-11 8.75095981778757e-10 15.9843649463485
"ENSMUSG00000115338.4" 1.58903070750199 5.60085020059158 15.391645172315 2.12353893160063e-11 8.92799701350374e-10 16.3890434310544
"ENSMUSG00000037995.16" -4.20535339451268 2.33452930731731 -15.366611616016 2.17917541857244e-11 9.12918844994812e-10 15.5369846682776
"ENSMUSG00000005125.14" 2.84503258166614 5.74825777704641 15.3274784379739 2.26925017720914e-11 9.47270625575202e-10 16.3251777364364
"ENSMUSG00000037348.16" 2.07154310935321 4.04946495037116 15.3170021199909 2.29402468987611e-11 9.54216652916554e-10 16.3692503763074
"ENSMUSG00000021591.9" 2.0337938015765 4.25793426758038 15.2753868374482 2.39529070130748e-11 9.92818371955363e-10 16.3293055842646
"ENSMUSG00000021087.19" -2.00202253063174 4.44374717610726 -15.2525308955979 2.45290450857699e-11 1.01311865794395e-09 16.3164193294444
"ENSMUSG00000025314.19" -0.809528602443105 9.76877005921535 -15.2407083710391 2.48327794874468e-11 1.02206492416755e-09 15.7376734959161
"ENSMUSG00000026430.17" -0.784379231518074 8.79476636620247 -15.2276871839732 2.51719055168541e-11 1.03240018081363e-09 15.8104287351738
"ENSMUSG00000090272.10" 1.10099868270953 7.9406456371408 15.2091543024922 2.56630285254592e-11 1.04887569548305e-09 15.8835305720595
"ENSMUSG00000029484.13" 2.50341329194602 4.21591778534673 15.2025899202834 2.5839400860065e-11 1.0524172641964e-09 16.2482514210847
"ENSMUSG00000050931.8" 2.85778117700975 5.51782106720456 15.1629026226957 2.69333196774114e-11 1.09317591631846e-09 16.1848992900449
"ENSMUSG00000025059.17" -1.97681151540224 5.66146365352164 -15.1389179961567 2.76180113542156e-11 1.11710094201706e-09 16.1280110047135
"ENSMUSG00000021279.6" -0.77214389178275 7.7996284016284 -15.13358940784 2.77726052613737e-11 1.1194936759997e-09 15.8007847581166
"ENSMUSG00000060147.16" -2.59623425944047 4.41311094888102 -15.1064398743851 2.85745710441007e-11 1.14787574776473e-09 16.1531255024127
"ENSMUSG00000032359.15" 0.869163541692512 8.50938291483156 15.0666545930555 2.9794198028993e-11 1.19278478798665e-09 15.6791253328613
"ENSMUSG00000085156.11" -2.14027396911834 3.95777290648033 -15.0503189918514 3.03107622202053e-11 1.20933755388778e-09 16.0742685890675
"ENSMUSG00000027864.10" 2.80888592429492 3.67020201165951 15.0419502388335 3.05790504468171e-11 1.21590597200395e-09 15.9491826414763
"ENSMUSG00000052707.9" -0.906121364391284 7.73553934658508 -15.0240132277289 3.11625545227067e-11 1.23492150186267e-09 15.697050131525
"ENSMUSG00000069833.14" 1.59069642963991 11.0265417342127 15.0150887512985 3.14572387733175e-11 1.24240205660274e-09 15.3492802060446
"ENSMUSG00000048970.10" 2.14753064390671 5.2244137966008 14.9916391840044 3.22456337845168e-11 1.26181506445031e-09 16.0025745423067
"ENSMUSG00000018927.4" 0.800848514460586 9.1538146705609 14.9896616641707 3.23130659333482e-11 1.26181506445031e-09 15.5156770012122
"ENSMUSG00000041153.10" -2.01934503123463 4.5844471336086 -14.9880131405945 3.23693931996614e-11 1.26181506445031e-09 16.0412816367113
"ENSMUSG00000121015.1" -2.61617983124759 3.87932434313675 -14.9877306258755 3.23790566410523e-11 1.26181506445031e-09 15.9911139297109
"ENSMUSG00000013663.9" -0.767475427318135 8.19950649927236 -14.984562581529 3.24876285023057e-11 1.26185391500677e-09 15.6042557067241
"ENSMUSG00000056153.16" 1.23265348956509 5.48065831115249 14.9791241623448 3.26749046007408e-11 1.26493937612769e-09 15.9000970231591
"ENSMUSG00000048534.8" 3.15021952847008 4.7444954333897 14.9574542222497 3.34325093773627e-11 1.28694918980507e-09 15.9844330747226
"ENSMUSG00000000441.18" -0.945362662077524 7.87756452951039 -14.9565965459458 3.34628732217006e-11 1.28694918980507e-09 15.6188885728304
"ENSMUSG00000052681.9" -0.765128950136143 9.89236243116041 -14.9430511251932 3.39462909260409e-11 1.30127448549824e-09 15.405807686431
"ENSMUSG00000009772.16" -1.09968125953265 7.3784753232561 -14.9240199895203 3.46379678711474e-11 1.3234637235458e-09 15.6381233699183
"ENSMUSG00000047810.10" -0.758208149691777 8.30859416233455 -14.9135411632871 3.50251469168522e-11 1.33248349073908e-09 15.5146625375247
"ENSMUSG00000116114.4" -0.947651028431292 6.8137394765543 -14.9114964428297 3.51012275054029e-11 1.33248349073908e-09 15.6639474603758
"ENSMUSG00000069792.6" 2.58900121378301 5.20947181568638 14.8954146611338 3.57057143458704e-11 1.35105815895826e-09 15.9256084981671
"ENSMUSG00000037706.18" -3.24585751068399 3.6321148642069 -14.8861711365171 3.60581231873599e-11 1.36000573951039e-09 15.7417709518902
"ENSMUSG00000026796.17" 1.70236222726075 6.60551831198797 14.8642997722799 3.69066579505771e-11 1.38480504825184e-09 15.6752770533015
"ENSMUSG00000035778.18" -1.11242789252471 7.39030707018324 -14.8631524900567 3.69517459593203e-11 1.38480504825184e-09 15.5615145215944
"ENSMUSG00000001419.18" -0.950574720680899 8.52318980166839 -14.8107702233661 3.90735134212525e-11 1.45965704595953e-09 15.3789655637894
"ENSMUSG00000013846.11" -0.757277249380204 8.59705143094289 -14.7902246640488 3.99404683987115e-11 1.48730696608535e-09 15.3604413547735
"ENSMUSG00000041695.3" -2.18985754343125 3.94798066918573 -14.778752747888 4.04333507806915e-11 1.50089621727061e-09 15.7936031524487
"ENSMUSG00000056737.15" 3.20223982600382 6.35306439436416 14.7266996956864 4.27517293858761e-11 1.58194885077706e-09 15.6019855956296
"ENSMUSG00000050106.19" -1.31058617186748 6.32385406733971 -14.6789051440814 4.50040723007286e-11 1.66005587448914e-09 15.4852090218233
"ENSMUSG00000024948.16" -0.874510483632263 7.73478346098867 -14.6441707117249 4.67192831105926e-11 1.71792222848668e-09 15.2713976721832
"ENSMUSG00000030102.12" 0.972520294707975 7.76396580431199 14.6191907474179 4.79953497294822e-11 1.75932953852133e-09 15.2559269835904
"ENSMUSG00000074417.10" 2.78607641205385 4.00672104343485 14.5986754415039 4.90708258067142e-11 1.79314886826404e-09 15.5657003064452
"ENSMUSG00000097779.5" -2.15839304483166 4.83465070674948 -14.590420060565 4.95107429099994e-11 1.80360563457855e-09 15.6014419182014
"ENSMUSG00000007613.16" -1.63993026219494 7.97188612828749 -14.586877110212 4.97008151964909e-11 1.80492434134625e-09 15.1876155108741
"ENSMUSG00000000489.8" -2.29392301918309 4.8476681906115 -14.5801666600557 5.00629296405134e-11 1.81246347124451e-09 15.5482012779009
"ENSMUSG00000030083.12" 1.23662830625944 5.81019180946526 14.5316436635422 5.27655995035046e-11 1.90443225284956e-09 15.4054633366299
"ENSMUSG00000024639.6" 1.50028353086592 5.34937465871404 14.5274755949108 5.30048243861999e-11 1.90719812898811e-09 15.4562632615116
"ENSMUSG00000079419.5" 0.738831726299589 9.28163247423858 14.5238464127718 5.32140515477548e-11 1.90887102341029e-09 14.9963215892244
"ENSMUSG00000028634.18" 2.02342366586411 4.93711366132709 14.5043657954635 5.43521174837829e-11 1.94375103074626e-09 15.4744465390973
"ENSMUSG00000040321.4" -1.79539582489334 4.85953088850084 -14.4907383776003 5.51634755876143e-11 1.9667707253578e-09 15.4949570694057
"ENSMUSG00000038058.15" -0.936670941173771 8.0848419341268 -14.4663284950688 5.66489003753746e-11 2.01361091334286e-09 15.0309834619619
"ENSMUSG00000027994.15" 1.44094796966529 5.90915017299615 14.4192022509261 5.96372969408838e-11 2.1134304927993e-09 15.3100768333317
"ENSMUSG00000037679.10" 2.04869817444071 5.75628634064574 14.385711825599 6.18617784771163e-11 2.18113606933054e-09 15.2847012067157
"ENSMUSG00000030592.20" -1.83459593647053 4.2766600101023 -14.3848565548026 6.19197196152659e-11 2.18113606933054e-09 15.3972317801618
"ENSMUSG00000022372.15" 1.05339787794254 8.23892421756436 14.3165118455613 6.67399538746444e-11 2.34389119445982e-09 14.857419801785
"ENSMUSG00000054720.13" -1.00189368302699 7.52954728637173 -14.3111748601985 6.71326581655055e-11 2.35064501576531e-09 14.926586629838
